Journal ID;Print ISSN;Online ISSN;Original Title;International Title;Country of Publication;ERIH PLUS Disciplines;OECD Classifications;[Last Updated]
"485635";"0019-7416";"1973-8137";"L'industria";"Review of Industrial Economics and Policy";"Italy";"Economics";"Economics and Business";"2020-11-03 11:01:45"
"491278";"1849-8795";"1849-9015";"Review of Innovation and Competitiveness";"Review of Innovation and Competitiveness";"Croatia";"Business and Management, Economics, Science and Technology Studies, Social Statistics and Informatics, Interdisciplinary research in the Social Sciences";"Economics and Business; Media and Communications; Other Social Sciences";"2017-08-10 09:55:01"
"490308";"1991-2773";"";"Review of International American Studies";"Review of International American Studies";"International";"Anthropology, Gender Studies, History, History & Philosophy of Science, Cultural Studies, Law, Political Sciences and International Relations, Literature, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"History and Archaeology; Languages and Literature; Law; Other Humanities; Other Social Sciences; Political Science; Sociology";"2017-02-03 10:12:18"
"340261";"0965-7576";"1467-9396";"Review of International Economics";"Review of International Economics";"United Kingdom";"Human Geography and Urban Studies";"Social and Economic Geography";"2023-02-02 17:14:12"
"446488";"0969-2290";"1466-4526";"Review of International Political Economy";"Review of International Political Economy";"United Kingdom";"Business and Management, Economics, Political Sciences and International Relations";"Economics and Business; Political Science";"2023-02-02 17:14:12"
"343284";"0260-2105";"1469-9044";"Review of International Studies";"Review of International Studies";"United Kingdom";"Political Sciences and International Relations";"Political Science";"2023-02-02 14:41:55"
"502081";"";"2398-7685";"Review of Irish Studies in Europe";"Review of Irish Studies in Europe";"United Kingdom";"Archaeology, Art and Art History, Gender Studies, History, Cultural Studies, Media Studies and Communication, Film and Theatre Studies, Political Sciences and International Relations, Sociology, Human Geography and Urban Studies, Linguistics, Literature, Musicology, Pedagogical & Educational Research, Philosophy, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Educational Sciences; History and Archaeology; Languages and Literature; Media and Communications; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Political Science; Social and Economic Geography; Sociology";"2021-08-20 10:33:35"
"475200";"2194-6000";"1555-5879";"Review of Law & Economics";"Review of Law & Economics";"Germany";"Economics, Law";"Economics and Business; Law";"2023-02-02 17:14:12"
"485047";"1804-5383";"1805-2797";"Revue pro právo a technologie";"Review of Law and Technology";"Czechia";"Interdisciplinary research in the Social Sciences, Law, Science and Technology Studies";"Law; Other Social Sciences";"2015-06-24 13:09:58"
"485774";"1898-2166";"";"Przegląd Prawno-Ekonomiczny";"REVIEW OF LAW, BUSINESS AND ECONOMICS";"Poland";"Business and Management, Economics, Law";"Economics and Business; Law";"2016-04-18 10:31:42"
"476814";"";"1546-5616";"Review of Marketing Science";"Review of Marketing Science";"United States";"Business and Management";"Economics and Business";"2023-02-02 17:14:12"
"446490";"1475-3685";"1475-3693";"Review of Middle East Economics and Finance";"Review of Middle East Economics and Finance";"Germany";"Economics";"Economics and Business";"2023-02-02 17:14:12"
"504120";"1220-5710";"";"Revista de Istorie Militară";"Review of Military History";"Romania";"Archaeology, History";"History and Archaeology";"2022-10-12 09:12:53"
"446491";"";"1446-9022";"Review of Network Economics";"Review of Network Economics";"Germany";"Economics";"Economics and Business";"2023-02-02 17:14:12"
"475702";"1878-5158";"1878-5166";"Review of Philosophy and Psychology";"Review of Philosophy and Psychology";"Netherlands";"History & Philosophy of Science, Interdisciplinary research in the Humanities, Philosophy, Psychology";"Other Humanities; Philosophy, Ethics and Religion; Psychology";"2023-02-02 17:14:12"
"446499";"1568-4857";"1570-0704";"Review of Rabbinic Judaism";"Review of Rabbinic Judaism";"Netherlands";"Religious Studies and Theology";"Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"486547";"2214-3947";"2214-3955";"Review of Religion and Chinese Society";"Review of Religion and Chinese Society";"Netherlands";"Interdisciplinary research in the Social Sciences, Religious Studies and Theology, Sociology";"Other Social Sciences; Philosophy, Ethics and Religion; Sociology";"2016-02-09 13:45:30"
"446500";"0034-673X";"2211-4866";"Review of religious research";"Review of religious research";"United States";"Religious Studies and Theology";"Philosophy, Ethics and Religion";"2023-02-02 14:41:55"
"446501";"0091-732X";"1935-1038";"Review of Research in Education";"Review of Research in Education";"United States";"Pedagogical & Educational Research";"Educational Sciences";"2023-02-02 17:14:12"
"497863";"1791-261X";"1792-3999";"Review of Science, Mathematics and ICT Education";"Review of Science, Mathematics and ICT Education";"Greece";"Sociology, Pedagogical & Educational Research, Interdisciplinary research in the Humanities";"Educational Sciences; Other Humanities; Sociology";"2023-02-02 17:14:12"
"483992";"0352-5007";"";"Zbornik Matice Srpske za Slavistiku";"Review of Slavic Studies";"Serbia";"Linguistics, Literature";"Languages and Literature";"2016-04-25 10:28:02"
"493376";"2149-9276";"2547-9385";"Review of Socio-Economic Perspectives";"Review of Socio-Economic Perspectives";"Turkey";"Business and Management, Economics, Political Sciences and International Relations, Sociology";"Economics and Business; Political Science; Sociology";"2018-09-09 15:32:47"
"485682";"1122-7885";"2612-243X";"Economia della cultura";"Review of the Associazione per l'Economia della Cultura";"Italy";"Economics";"Economics and Business";"2020-11-03 11:02:02"
"446507";"0093-8157";"1556-3014";"Reviews in Anthropology";"Reviews in Anthropology";"United States";"Anthropology";"Sociology";"2023-02-02 17:14:12"
"488817";"1852-6586";"2250-5555";"RevIISE - Revista de Ciencias Sociales y Humanas";"RevIISE - Revista de Ciencias Sociales y Humanas";"Argentina";"Anthropology, Archaeology, Cultural Studies, Demography, Gender Studies, History & Philosophy of Science, Human Geography and Urban Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Political Sciences and International Relations, Religious Studies and Theology, Social Statistics and Informatics, Sociology";"History and Archaeology; Languages and Literature; Media and Communications; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Political Science; Social and Economic Geography; Sociology";"2016-06-06 15:34:12"
"473825";"1330-2965";"1845-6014";"Revija za socijalnu politiku";"Revija za socijalnu politiku";"Croatia";"Gender Studies, Demography, Economics, Sociology, Interdisciplinary research in the Social Sciences";"Economics and Business; Other Social Sciences; Social and Economic Geography; Sociology";"2023-02-02 17:14:12"
"490021";"";"2173-0040";"Re-visiones";"Re-visiones";"Spain";"Art and Art History, Cultural Studies, Gender Studies, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); Languages and Literature; Other Humanities; Sociology";"2019-02-07 13:48:05"
"497153";"";"2238-4502";"Revista (Entre Parênteses)";"Revista (Entre Parênteses)";"Brazil";"Art and Art History, Classical Studies, Gender Studies, History, Cultural Studies, Media Studies and Communication, Linguistics, Literature, Pedagogical & Educational Research, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); Educational Sciences; History and Archaeology; Languages and Literature; Media and Communications; Other Humanities; Sociology";"2019-08-04 17:03:52"
"497599";"0718-2309";"0718-669X";"REVISTA 180";"REVISTA 180";"Chile";"Art and Art History, Human Geography and Urban Studies, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Other Social Sciences; Social and Economic Geography";"2019-11-20 11:41:07"
"499501";"";"2588-0705";"Revista 593 Digital Publisher";"Revista 593 Digital Publisher";"Ecuador";"Business and Management, Interdisciplinary research in the Social Sciences";"Economics and Business; Other Social Sciences";"2020-09-28 15:36:25"
"497980";"1409-3928";"2215-2997";"Revista ABRA";"Revista ABRA";"Costa Rica";"Anthropology, Archaeology, Art and Art History, Classical Studies, Gender Studies, History, History & Philosophy of Science, Cultural Studies, Media Studies and Communication, Business and Management, Demography, Economics, Political Sciences and International Relations, Sociology, Human Geography and Urban Studies, Psychology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Economics and Business; History and Archaeology; Languages and Literature; Media and Communications; Other Humanities; Other Social Sciences; Political Science; Psychology; Social and Economic Geography; Sociology";"2020-01-24 13:58:48"
"495304";"1980-3087";"2448-2307";"Revista Acadêmica da Faculdade de Direito do Recife";"Revista Acadêmica da Faculdade de Direito do Recife";"Brazil";"Law";"Law";"2019-02-19 20:02:48"
"473983";"";"1409-4703";"Revista Actualidades Investigativas en Educación";"Revista Actualidades Investigativas en Educación";"Costa Rica";"Pedagogical & Educational Research, Interdisciplinary research in the Social Sciences";"Educational Sciences; Other Social Sciences";"2023-02-02 17:14:12"
"488328";"0120-1700";"2389-8755";"Revista Actualidades Pedagógicas";"Revista Actualidades Pedagógicas";"Colombia";"Pedagogical & Educational Research";"Educational Sciences";"2016-03-21 13:46:07"
"490462";"";"1980-0096";"Revista Ágora";"Revista Ágora";"Brazil";"Anthropology, Archaeology, Art and Art History, Classical Studies, Gender Studies, History, History & Philosophy of Science, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Other Humanities; Sociology";"2017-03-24 10:50:52"
"504157";"";"2175-7402";"Revista ALCEU";"Revista ALCEU";"Brazil";"Anthropology, Gender Studies, Cultural Studies, Media Studies and Communication, Film and Theatre Studies, Political Sciences and International Relations, Social Statistics and Informatics, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Languages and Literature; Media and Communications; Other Social Sciences; Political Science; Sociology";"2022-10-25 09:22:05"
"499937";"";"2596-2671";"Revista AlembrA";"Revista AlembrA";"Brazil";"Linguistics, Literature, Interdisciplinary research in the Humanities";"Languages and Literature; Other Humanities";"2020-12-08 10:20:15"
"451555";"0214-4808";"2171-861X";"Revista Alicantina de Estudios Ingleses";"Revista Alicantina de Estudios Ingleses";"Spain";"Linguistics";"Languages and Literature";"2023-02-02 17:14:12"
"486230";"";"2322-6307";"Revista Amazonia Investiga";"Revista Amazonia Investiga";"Colombia";"Cultural Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Law, Linguistics, Pedagogical & Educational Research";"Educational Sciences; Languages and Literature; Law; Other Humanities; Other Social Sciences";"2023-02-02 17:14:12"
"502652";"";"2250-4982";"Revista Anacronismo e Irrupción";"Revista Anacronismo e Irrupción";"Argentina";"Political Sciences and International Relations, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Other Humanities; Other Social Sciences; Political Science";"2021-12-07 10:14:51"
"494040";"";"2174-6796";"Revista Andaluza de Antropología";"Revista Andaluza de Antropología";"Spain";"Cultural Studies, Interdisciplinary research in the Social Sciences, Sociology, Anthropology";"Languages and Literature; Other Social Sciences; Sociology";"2021-05-26 11:35:21"
"489929";"0121-6538";"2248-6941";"Revista Ánfora";"Revista Ánfora";"Colombia";"Anthropology, Gender Studies, History, History & Philosophy of Science, Cultural Studies, Environmental Studies, Human Geography and Urban Studies, Philosophy, Interdisciplinary research in the Humanities";"History and Archaeology; Languages and Literature; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Social and Economic Geography; Sociology";"2016-12-02 12:15:48"
"501714";"";"1984-3356";"Revista Antíteses";"Revista Antíteses";"Brazil";"Art and Art History, History, History & Philosophy of Science";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Other Humanities";"2021-05-19 14:38:25"
"493993";"";"2542-3371";"Revista Arbitrada de Ciencias Jurídicas y Criminalísticas. Iustitia Socialis";"Revista Arbitrada de Ciencias Jurídicas y Criminalísticas. Iustitia Socialis";"Venezuela";"Law, Political Sciences and International Relations";"Law; Political Science";"2020-05-08 12:13:18"
"497960";"";"2610-8038";"Revista Arbitrada Interdisciplinaria de Ciencias de la Salud";"Revista Arbitrada Interdisciplinaria de Ciencias de la Salud";"Venezuela";"Interdisciplinary research in the Social Sciences";"Other Social Sciences";"2020-02-05 14:55:11"
"493902";"";"2542-3088";"Revista Arbitrada Interdisciplinaria Koinonía";"Revista Arbitrada Interdisciplinaria Koinonía";"Venezuela";"Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Pedagogical & Educational Research";"Educational Sciences; Other Humanities; Other Social Sciences";"2019-02-11 21:42:29"
"491176";"1657-2513";"2463-2252";"Revista Areté";"Revista Arete";"Colombia";"Linguistics";"Languages and Literature";"2017-07-12 12:32:08"
"487204";"1514-7991";"1853-6387";"Revista Argentina de Antropología Biológica";"Revista Argentina de Antropología Biológica";"Argentina";"Anthropology";"Sociology";"2015-09-09 07:29:36"
"491449";"";"1852-4206";"Revista Argentina de Ciencias del Comportamiento";"Revista Argentina de Ciencias del Comportamiento";"Argentina";"History & Philosophy of Science, Social Statistics and Informatics, Psychology, Interdisciplinary research in the Social Sciences";"Media and Communications; Other Humanities; Other Social Sciences; Psychology";"2017-09-22 15:32:29"
"498995";"0326-9620";"2683-7846";"Revista Argentina de Coloproctologia";"Revista Argentina de Coloproctologia";"Argentina";"Science and Technology Studies";"Other Social Sciences";"2020-06-25 14:54:39"
"502402";"";"1852-4907";"Revista Argentina de Estudios de Juventud";"Revista Argentina de Estudios de Juventud";"Argentina";"Cultural Studies";"Languages and Literature";"2021-11-11 12:38:40"
"502636";"";"2618-4311";"Revista Argentina de Medicina";"Revista Argentina de Medicina";"Argentina";"Science and Technology Studies";"Other Social Sciences";"2021-12-06 13:54:15"
"498008";"";"2595-4407";"Revista Arquivos Científicos (IMMES)";"Revista Arquivos Científicos (IMMES)";"Brazil";"Science and Technology Studies, Psychology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Other Humanities; Other Social Sciences; Psychology";"2020-05-08 13:40:16"
"504806";"1138-9435";"2445-3072";"Revista Atlántica-Mediterránea de Prehistoria y Arqueología Social";"Revista Atlántica-Mediterránea de Prehistoria y Arqueología Social";"Spain";"Anthropology, Archaeology, Art and Art History, Classical Studies, Gender Studies, History, History & Philosophy of Science, Cultural Studies, Human Geography and Urban Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Other Humanities; Other Social Sciences; Social and Economic Geography; Sociology";"2023-02-08 09:04:42"
"502452";"2177-0484";"1982-8004";"Revista Aurora";"Revista Aurora";"Brazil";"Anthropology, History, Economics, Political Sciences and International Relations, Sociology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Economics and Business; History and Archaeology; Other Humanities; Other Social Sciences; Political Science; Sociology";"2021-11-17 14:22:44"
"494211";"0717-3202";"0718-1795";"Revista Austral de Ciencias Sociales";"Revista Austral de Ciencias Sociales";"Chile";"Anthropology, Archaeology, Cultural Studies, History, Interdisciplinary research in the Social Sciences, Psychology, Sociology";"History and Archaeology; Languages and Literature; Other Social Sciences; Psychology; Sociology";"2020-03-19 11:32:30"
"488943";"";"1853-9580";"Revista Badebec";"Revista Badebec";"Argentina";"Art and Art History, Cultural Studies, Film and Theatre Studies, Gender Studies, Linguistics, Literature";"Arts (Arts, History of Arts, Performing Arts, Music); Languages and Literature; Sociology";"2017-12-01 10:50:46"
"489037";"";"2316-6614";"Revista Belas Infiéis";"Revista Belas Infiéis";"Brazil";"Interdisciplinary research in the Humanities, Linguistics, Literature";"Languages and Literature; Other Humanities";"2020-07-16 11:01:18"
"498606";"0034-7078";"2683-7153";"Revista Bíblica";"Revista Bíblica";"Argentina";"Archaeology, History, Sociology, Literature, Religious Studies and Theology, Interdisciplinary research in the Humanities";"History and Archaeology; Languages and Literature; Other Humanities; Philosophy, Ethics and Religion; Sociology";"2020-05-15 13:23:21"
"498355";"";"2526-6160";"Revista Bibliomar";"Revista Bibliomar";"Brazil";"Anthropology, History, Law, Sociology, Social Statistics and Informatics, Linguistics, Literature, Philosophy, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"History and Archaeology; Languages and Literature; Law; Media and Communications; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Sociology";"2020-03-17 13:12:01"
"501932";"2070-8157";"2706-8080";"Revista Boliviana de Derecho";"Revista Boliviana de Derecho";"Bolivia";"Law";"Law";"2021-07-12 10:58:15"
"490394";"1807-1228";"2238-0604";"Revista Brasileira de Direito";"Revista Brasileira de Direito";"Brazil";"Law";"Law";"2020-02-03 10:54:05"
"502550";"2594-4932";"2358-6974";"Revista Brasileira de Direito Civil";"Revista Brasileira de Direito Civil";"Brazil";"Law";"Law";"2021-11-29 18:07:12"
"489279";"";"2525-4863";"Revista Brasileira de Educação do Campo";"Revista Brasileira de Educação do Campo";"Brazil";"Art and Art History, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Pedagogical & Educational Research";"Arts (Arts, History of Arts, Performing Arts, Music); Educational Sciences; Other Humanities; Other Social Sciences";"2017-06-15 09:51:49"
"494555";"0034-7191";"2359-5736";"Revista Brasileira de Estudos Políticos - RBEP";"Revista Brasileira de Estudos Políticos - RBEP";"Brazil";"Law";"Law";"2018-09-29 12:26:08"
"502247";"";"2176-3275";"Revista Brasileira de História da Ciência";"Revista Brasileira de História da Ciência";"Brazil";"History & Philosophy of Science";"Other Humanities";"2021-09-15 15:41:48"
"502444";"1516-8085";"2317-6644";"Revista Brasileira de Informação Bibliográfica em Ciências Sociais (BIB)";"Revista Brasileira de Informação Bibliográfica em Ciências Sociais (BIB)";"Brazil";"Anthropology, Political Sciences and International Relations, Sociology, Interdisciplinary research in the Social Sciences";"Other Social Sciences; Political Science; Sociology";"2021-11-17 11:18:58"
"487580";"";"2359-232X";"Revista Brasileira de Iniciação Científica";"Revista Brasileira de Iniciação Científica";"Brazil";"Anthropology, Archaeology, Art and Art History, Business and Management, Classical Studies, Cultural Studies, Demography, Economics, Environmental Studies, Film and Theatre Studies, Gender Studies, History, History & Philosophy of Science, Human Geography and Urban Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Law, Library and Information Science, Linguistics, Literature, Media Studies and Communication, Musicology, Pedagogical & Educational Research, Philosophy, Political Sciences and International Relations, Psychology, Religious Studies and Theology, Science and Technology Studies, Social Statistics and Informatics, Sociology";"Arts (Arts, History of Arts, Performing Arts, Music); Economics and Business; Educational Sciences; History and Archaeology; Languages and Literature; Law; Media and Communications; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Political Science; Psychology; Social and Economic Geography; Sociology";"2017-06-19 12:28:55"
"491683";"";"2525-426X";"Revista Brasileira de Pesquisa (Auto)Biográfica (RBPAB)";"Revista Brasileira de Pesquisa (Auto)Biográfica (RBPAB)";"Brazil";"Sociology, Interdisciplinary research in the Humanities";"Other Humanities; Sociology";"2023-02-02 17:14:12"
"473865";"0034-7329";"1983-3121";"Revista Brasileira de Política Internacional";"Revista Brasileira de Política Internacional";"Brazil";"History, Political Sciences and International Relations";"History and Archaeology; Political Science";"2023-02-02 17:14:12"
"503517";"";"2764-1686";"Revista Cacto - Ciência, Arte, Comunicação em Transdisciplinaridade Online";"Revista Cacto";"Brazil";"History & Philosophy of Science, Cultural Studies, Sociology, Philosophy";"Languages and Literature; Other Humanities; Philosophy, Ethics and Religion; Sociology";"2022-04-20 12:07:00"
"446537";"0384-8167";"";"Revista canadiense de estudios hispánicos";"Revista canadiense de estudios hispánicos";"Canada";"Literature";"Languages and Literature";"2023-02-02 17:14:12"
"451558";"0211-5913";"2530-8335";"Revista Canaria de Estudios Ingleses (RCEI)";"Revista Canaria de Estudios Ingleses (RCEI)";"Spain";"Linguistics, Literature";"Languages and Literature";"2023-02-02 17:14:12"
"483900";"1885-5709";"1885-8252";"Revista Catalana de Dret Públic";"Revista Catalana de Dret Públic";"Spain";"Law, Political Sciences and International Relations";"Law; Political Science";"2023-02-02 17:14:12"
"497019";"1669-8843";"";"Revista Cátedra Paralela";"Revista Cátedra Paralela";"Argentina";"Sociology";"Sociology";"2019-07-17 13:27:50"
"489711";"0095-4691";"";"Revista Cayey";"Revista Cayey";"Puerto Rico";"Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Other Humanities; Other Social Sciences";"2016-11-08 18:39:38"
"501992";"2390-0725";"2422-3182";"Revista CEA";"Revista CEA";"Colombia";"Economics, Business and Management";"Economics and Business";"2021-08-03 12:27:41"
"502517";"";"2215-3047";"Revista Centroamericana de Administración Pública";"Revista Centroamericana de Administración Pública";"Costa Rica";"Interdisciplinary research in the Social Sciences";"Other Social Sciences";"2021-11-24 17:27:23"
"493474";"0718-9389";"0719-2150";"Revista Chilena de Derecho y Ciencia Política";"Revista Chilena de Derecho y Ciencia Política";"Chile";"Law, Political Sciences and International Relations";"Law; Political Science";"2020-05-18 17:58:49"
"493780";"";"0719-689X";"Revista Chilena de Estudios Medievales";"Revista Chilena de Estudios Medievales";"Chile";"Art and Art History, History, Cultural Studies, Linguistics, Literature, Philosophy, Religious Studies and Theology, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Other Humanities; Philosophy, Ethics and Religion";"2018-05-04 14:22:01"
"499221";"";"0719-4692";"Revista Chilena de Fonoaudiología";"Revista Chilena de Fonoaudiología";"";"Linguistics, Pedagogical & Educational Research, Psychology";"Educational Sciences; Languages and Literature; Psychology";"2020-08-06 10:59:17"
"446539";"0048-7651";"0718-2295";"Revista chilena de literatura (Impresa)";"Revista chilena de literatura (Impresa)";"Chile";"Literature";"Languages and Literature";"2023-02-02 17:14:12"
"477488";"1133-6595";"2013-035X";"Revista CIDOB d'Afers Internacionals";"Revista CIDOB d'Afers Internacionals";"Spain";"Political Sciences and International Relations";"Political Science";"2023-02-02 17:14:12"
"499145";"";"2410-2768";"Revista Ciencia Juridica y Politica";"Revista Ciencia Juridica y Politica";"Nicaragua";"Political Sciences and International Relations, Interdisciplinary research in the Humanities";"Other Humanities; Political Science";"2020-07-22 15:40:56"
"499964";"";"2708-9266";"Revista Ciencia Juridica y Politica";"Revista Ciencia Juridica y Politica";"Nicaragua";"Law, Political Sciences and International Relations, Philosophy, Interdisciplinary research in the Social Sciences";"Law; Other Social Sciences; Philosophy, Ethics and Religion; Political Science";"2020-12-09 11:40:06"
"499835";"2617-474X";"2617-4758";"Revista Ciencia Multidisciplinaria Cunori";"Revista Ciencia Multidisciplinaria Cunori";"Guatemala";"Cultural Studies, Economics, Sociology, Pedagogical & Educational Research, Psychology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Economics and Business; Educational Sciences; Languages and Literature; Other Humanities; Other Social Sciences; Psychology; Sociology";"2020-11-25 14:03:25"
"498703";"1794-9831";"2322-7028";"Revista Ciencia y Cuidado";"Revista Ciencia y Cuidado";"Colombia";"Interdisciplinary research in the Social Sciences";"Other Social Sciences";"2020-06-02 13:26:15"
"502229";"";"2500-784x";"Revista Ciencias y Humanidades";"Revista Ciencias y Humanidades";"Spain";"Anthropology, Gender Studies, History, History & Philosophy of Science, Cultural Studies, Demography, Political Sciences and International Relations, Sociology, Human Geography and Urban Studies, Psychology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"History and Archaeology; Languages and Literature; Other Humanities; Other Social Sciences; Political Science; Psychology; Social and Economic Geography; Sociology";"2021-09-14 14:13:02"
"488797";"0124-2253";"2344-8350";"Revista Científica";"Revista Científica";"Colombia";"Pedagogical & Educational Research, Science and Technology Studies";"Educational Sciences; Other Social Sciences";"2016-07-05 09:24:00"
"502977";"2665-1513";"2711-0532";"Revista Científica Anfibios";"Revista Científica Anfibios";"Colombia";"Business and Management, Economics, Interdisciplinary research in the Social Sciences";"Economics and Business; Other Social Sciences";"2022-01-26 09:52:48"
"502416";"";"2414-8717";"Revista Científica de la Facultad de Filosofía";"Revista Científica de la Facultad de Filosofía";"Paraguay";"Anthropology, Art and Art History, Gender Studies, History, History & Philosophy of Science, Cultural Studies, Political Sciences and International Relations, Sociology, Linguistics, Literature, Pedagogical & Educational Research, Philosophy, Psychology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Educational Sciences; History and Archaeology; Languages and Literature; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Political Science; Psychology; Sociology";"2021-11-11 13:39:23"
"502380";"";"2619-2608";"Revista Científica del Amazonas";"Revista Científica del Amazonas";"Colombia";"Environmental Studies, Pedagogical & Educational Research, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Educational Sciences; Other Humanities; Other Social Sciences";"2021-11-11 11:19:41"
"500320";"";"2674-7804";"Revista Científica Disruptiva";"Revista Científica Disruptiva";"Brazil";"Law, Science and Technology Studies, Interdisciplinary research in the Social Sciences";"Law; Other Social Sciences";"2023-02-20 08:46:05"
"504015";"";"2708-0412";"Revista científica en ciencias sociales";"Revista científica en ciencias sociales";"Paraguay";"Business and Management, Economics, Psychology";"Economics and Business; Psychology";"2022-09-21 09:41:26"
"504636";"2310-3507";"2523-6113";"Revista Científica Estudios e Investigaciones";"Revista Científica Estudios e Investigaciones";"Paraguay";"Sociology, Pedagogical & Educational Research, Psychology";"Educational Sciences; Psychology; Sociology";"2023-01-18 09:53:39"
"496964";"1900-6586";"2500-7645";"Revista Científica General José María Córdova (RCGJMC)";"Revista Científica General José María Córdova (RCGJMC)";"Colombia";"Political Sciences and International Relations, Interdisciplinary research in the Social Sciences";"Other Social Sciences; Political Science";"2023-02-02 17:14:12"
"489654";"";"2175-0556";"Revista Cientifica Hermes";"Revista Cientifica Hermes";"Brazil";"Business and Management, Economics, Law, Science and Technology Studies, Social Statistics and Informatics, Interdisciplinary research in the Social Sciences";"Economics and Business; Law; Media and Communications; Other Social Sciences";"2016-10-28 15:06:47"
"499434";"1997-3985";"1997-8731";"REVISTA CIENTÍFICA TZHOECOEN";"REVISTA CIENTÍFICA TZHOECOEN";"Peru";"Interdisciplinary research in the Social Sciences";"Other Social Sciences";"2020-09-12 17:00:10"
"498801";"";"0719-9759";"Revista Círculo Cromático";"Revista Círculo Cromático";"Chile";"Archaeology, Art and Art History, Cultural Studies, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Other Humanities";"2020-06-12 10:39:45"
"502101";"2462-9103";"2389-8437";"Revista Ciudades, Estados y Política";"Revista Ciudades, Estados y Política";"Colombia";"History, Cultural Studies, Demography, Economics, Sociology, Environmental Studies, Human Geography and Urban Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Economics and Business; History and Archaeology; Languages and Literature; Other Humanities; Other Social Sciences; Social and Economic Geography; Sociology";"2021-08-23 14:15:25"
"488363";"1909-941X";"2389-7848";"Revista Clio América";"Revista Clio América";"Colombia";"Business and Management, Economics, Interdisciplinary research in the Social Sciences";"Economics and Business; Other Social Sciences";"2019-10-25 11:33:57"
"501710";"1900-6896";"2590-9452";"Revista Colombiana de Bioética";"Revista Colombiana de Bioética";"";"Philosophy, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion";"2021-05-19 13:10:58"
"489648";"";"2216-1201";"Revista Colombiana de Ciencias Sociales";"Revista Colombiana de Ciencias Sociales";"Colombia";"Anthropology, Gender Studies, History, Human Geography and Urban Studies, Interdisciplinary research in the Social Sciences, Media Studies and Communication, Pedagogical & Educational Research, Political Sciences and International Relations, Psychology, Sociology";"Educational Sciences; History and Archaeology; Media and Communications; Other Social Sciences; Political Science; Psychology; Social and Economic Geography; Sociology";"2022-02-25 08:31:27"
"501828";"0124-4620";"2463-1159";"Revista Colombiana de Filosofía de la Ciencia";"Revista Colombiana de Filosofía de la Ciencia";"Colombia";"History & Philosophy of Science, Philosophy";"Other Humanities; Philosophy, Ethics and Religion";"2021-06-20 14:34:59"
